week,position,song,artist
1999-01-18 00:00:00,34,Thank U,Alanis Morissette
1999-01-18 00:00:00,35,Big Big World,Emilia
1999-01-18 00:00:00,36,Are You That Somebody?,Aaliyah
1999-01-18 00:00:00,37,Love Me,112 &amp; Mase
1999-01-18 00:00:00,38,Pushin' Weight,Ice Cube &amp; Mr.Short Khop
1999-01-18 00:00:00,39,I Don't Want To Miss A Thing,Mark Chesnutt
1999-01-18 00:00:00,40,Wherever You Go,Voices Of Theory
1999-01-25 00:00:00,1,Have You Ever?,Brandy
1999-01-25 00:00:00,2,Save Tonight,Eagle-Eye Cherry
1999-01-25 00:00:00,3,Lullaby,Shawn Mullins
1999-01-25 00:00:00,4,Jumper,Third Eye Blind
1999-01-25 00:00:00,5,Slide,Goo Goo Dolls
1999-01-25 00:00:00,6,Hands,Jewel
1999-01-25 00:00:00,7,...Baby One More Time,Britney Spears
1999-01-25 00:00:00,8,I'm Your Angel,R. Kelly &amp; Celine Dion
1999-01-25 00:00:00,9,Lately,Divine
1999-01-25 00:00:00,10,Miami,Will Smith
1999-01-25 00:00:00,11,Angel,Sarah McLachlan
1999-01-25 00:00:00,12,(God Must Have Spent) A Little More Time...,NSync
1999-01-25 00:00:00,13,Angel Of Mine,Monica
1999-01-25 00:00:00,14,From This Moment,Shania Twain
1999-01-25 00:00:00,15,Take Me There,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-01-25 00:00:00,16,Because Of You,98 Degrees
1999-01-25 00:00:00,17,Doo Wop (That Thing),Lauryn Hill
1999-01-25 00:00:00,18,Nobody's Supposed To Be Here,Deborah Cox
1999-01-25 00:00:00,19,Inside Out,Eve 6
1999-01-25 00:00:00,20,Believe,Cher
1999-01-25 00:00:00,21,You Get What You Give,New Radicals
1999-01-25 00:00:00,22,My Favorite Mistake,Sheryl Crow
1999-01-25 00:00:00,23,When You Believe,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-01-25 00:00:00,24,Pretty Fly (For A White Guy),Offspring
1999-01-25 00:00:00,25,Ghetto Cowboy,Mo Things Family
1999-01-25 00:00:00,26,All I Have To Give,Backstreet Boys
1999-01-25 00:00:00,27,Touch It,Monifah
1999-01-25 00:00:00,28,It's All Been Done,Barenaked Ladies
1999-01-25 00:00:00,29,Taking Everything,Gerald Levert
1999-01-25 00:00:00,30,Love Like This,Faith Evans
1999-01-25 00:00:00,31,Trippin',Total
1999-01-25 00:00:00,32,I Will Get There,Boyz II Men
1999-01-25 00:00:00,33,I Don't Want To Miss A Thing,Mark Chesnutt
1999-01-25 00:00:00,34,Goodbye,Spice Girls
1999-01-25 00:00:00,35,Big Big World,Emilia
1999-01-25 00:00:00,36,Back 2 Good,Matchbox 20
1999-01-25 00:00:00,37,Hold Me,"Brian McKnight, Tone &amp; Kobe Bryant"
1999-01-25 00:00:00,38,Every Morning,Sugar Ray
1999-01-25 00:00:00,39,Iris,Goo Goo Dolls
1999-01-25 00:00:00,40,Pushin' Weight,Ice Cube &amp; Mr.Short Khop
1999-02-01 00:00:00,1,Have You Ever?,Brandy
1999-02-01 00:00:00,2,Slide,Goo Goo Dolls
1999-02-01 00:00:00,3,Save Tonight,Eagle-Eye Cherry
1999-02-01 00:00:00,4,...Baby One More Time,Britney Spears
1999-02-01 00:00:00,5,Jumper,Third Eye Blind
1999-02-01 00:00:00,6,Lullaby,Shawn Mullins
1999-02-01 00:00:00,7,Lately,Divine
1999-02-01 00:00:00,8,Hands,Jewel
1999-02-01 00:00:00,9,Angel,Sarah McLachlan
1999-02-01 00:00:00,10,Miami,Will Smith
1999-02-01 00:00:00,11,Angel Of Mine,Monica
1999-02-01 00:00:00,12,I'm Your Angel,R. Kelly &amp; Celine Dion
1999-02-01 00:00:00,13,Believe,Cher
1999-02-01 00:00:00,14,All I Have To Give,Backstreet Boys
1999-02-01 00:00:00,15,(God Must Have Spent) A Little More Time...,NSync
1999-02-01 00:00:00,16,Take Me There,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-02-01 00:00:00,17,Nobody's Supposed To Be Here,Deborah Cox
1999-02-01 00:00:00,18,Because Of You,98 Degrees
1999-02-01 00:00:00,19,You Get What You Give,New Radicals
1999-02-01 00:00:00,20,From This Moment,Shania Twain
1999-02-01 00:00:00,21,Inside Out,Eve 6
1999-02-01 00:00:00,22,Doo Wop (That Thing),Lauryn Hill
1999-02-01 00:00:00,23,Every Morning,Sugar Ray
1999-02-01 00:00:00,24,It's All Been Done,Barenaked Ladies
1999-02-01 00:00:00,25,Pretty Fly (For A White Guy),Offspring
1999-02-01 00:00:00,26,How Do I Deal,Jennifer Love Hewitt
1999-02-01 00:00:00,27,My Favorite Mistake,Sheryl Crow
1999-02-01 00:00:00,28,Taking Everything,Gerald Levert
1999-02-01 00:00:00,29,I Don't Want To Miss A Thing,Mark Chesnutt
1999-02-01 00:00:00,30,Ghetto Cowboy,Mo Things Family
1999-02-01 00:00:00,31,When You Believe,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-02-01 00:00:00,32,Touch It,Monifah
1999-02-01 00:00:00,33,Back 2 Good,Matchbox 20
1999-02-01 00:00:00,34,I Will Get There,Boyz II Men
1999-02-01 00:00:00,35,Trippin',Total
1999-02-01 00:00:00,36,Goodbye,Spice Girls
1999-02-01 00:00:00,37,Heartbreak Hotel,"Whitney Houston, Faith Evans &amp; Kelly Price"
1999-02-01 00:00:00,38,Woof,Snoop Dogg
1999-02-01 00:00:00,39,Can I Get A ...,"Jay-Z, Ja Rule &amp; Amil-lion"
1999-02-01 00:00:00,40,Hold Me,"Brian McKnight, Tone &amp; Kobe Bryant"
1999-02-08 00:00:00,1,Slide,Goo Goo Dolls
1999-02-08 00:00:00,2,Have You Ever?,Brandy
1999-02-08 00:00:00,3,...Baby One More Time,Britney Spears
1999-02-08 00:00:00,4,Believe,Cher
1999-02-08 00:00:00,5,Jumper,Third Eye Blind
1999-02-08 00:00:00,6,Save Tonight,Eagle-Eye Cherry
1999-02-08 00:00:00,7,Angel,Sarah McLachlan
1999-02-08 00:00:00,8,Angel Of Mine,Monica
1999-02-08 00:00:00,9,All I Have To Give,Backstreet Boys
1999-02-08 00:00:00,10,Lullaby,Shawn Mullins
1999-02-08 00:00:00,11,Hands,Jewel
1999-02-08 00:00:00,12,Miami,Will Smith
1999-02-08 00:00:00,13,(God Must Have Spent) A Little More Time...,NSync
1999-02-08 00:00:00,14,Lately,Divine
1999-02-08 00:00:00,15,I'm Your Angel,R. Kelly &amp; Celine Dion
1999-02-08 00:00:00,16,Nobody's Supposed To Be Here,Deborah Cox
1999-02-08 00:00:00,17,Take Me There,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-02-08 00:00:00,18,Every Morning,Sugar Ray
1999-02-08 00:00:00,19,Heartbreak Hotel,"Whitney Houston, Faith Evans &amp; Kelly Price"
1999-02-08 00:00:00,20,Because Of You,98 Degrees
1999-02-08 00:00:00,21,Inside Out,Eve 6
1999-02-08 00:00:00,22,You Get What You Give,New Radicals
1999-02-08 00:00:00,23,Back 2 Good,Matchbox 20
1999-02-08 00:00:00,24,Pretty Fly (For A White Guy),Offspring
1999-02-08 00:00:00,25,Doo Wop (That Thing),Lauryn Hill
1999-02-08 00:00:00,26,It's All Been Done,Barenaked Ladies
1999-02-08 00:00:00,27,I Don't Want To Miss A Thing,Mark Chesnutt
1999-02-08 00:00:00,28,How Do I Deal,Jennifer Love Hewitt
1999-02-08 00:00:00,29,Taking Everything,Gerald Levert
1999-02-08 00:00:00,30,Ghetto Cowboy,Mo Things Family
1999-02-08 00:00:00,31,Faded Pictures,Case &amp; Joe
1999-02-08 00:00:00,32,When You Believe,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-02-08 00:00:00,33,I Will Get There,Boyz II Men
1999-02-08 00:00:00,34,From This Moment,Shania Twain
1999-02-08 00:00:00,35,Touch It,Monifah
1999-02-08 00:00:00,36,Trippin',Total
1999-02-08 00:00:00,37,Goodbye,Spice Girls
1999-02-08 00:00:00,38,Woof,Snoop Dogg
1999-02-08 00:00:00,39,My Favorite Mistake,Sheryl Crow
1999-02-08 00:00:00,40,Father Of Mine,Everclear
1999-02-15 00:00:00,1,Slide,Goo Goo Dolls
1999-02-15 00:00:00,2,...Baby One More Time,Britney Spears
1999-02-15 00:00:00,3,Have You Ever?,Brandy
1999-02-15 00:00:00,4,Believe,Cher
1999-02-15 00:00:00,5,Angel Of Mine,Monica
1999-02-15 00:00:00,6,Angel,Sarah McLachlan
1999-02-15 00:00:00,7,All I Have To Give,Backstreet Boys
1999-02-15 00:00:00,8,Jumper,Third Eye Blind
1999-02-15 00:00:00,9,Save Tonight,Eagle-Eye Cherry
1999-02-15 00:00:00,10,(God Must Have Spent) A Little More Time...,NSync
1999-02-15 00:00:00,11,Miami,Will Smith
1999-02-15 00:00:00,12,Lullaby,Shawn Mullins
1999-02-15 00:00:00,13,Hands,Jewel
1999-02-15 00:00:00,14,Every Morning,Sugar Ray
1999-02-15 00:00:00,15,Lately,Divine
1999-02-15 00:00:00,16,Nobody's Supposed To Be Here,Deborah Cox
1999-02-15 00:00:00,17,Heartbreak Hotel,"Whitney Houston, Faith Evans &amp; Kelly Price"
1999-02-15 00:00:00,18,I'm Your Angel,R. Kelly &amp; Celine Dion
1999-02-15 00:00:00,19,Take Me There,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-02-15 00:00:00,20,Back 2 Good,Matchbox 20
1999-02-15 00:00:00,21,Because Of You,98 Degrees
1999-02-15 00:00:00,22,I Don't Want To Miss A Thing,Mark Chesnutt
1999-02-15 00:00:00,23,You Get What You Give,New Radicals
1999-02-15 00:00:00,24,It's All Been Done,Barenaked Ladies
1999-02-15 00:00:00,25,Inside Out,Eve 6
1999-02-15 00:00:00,26,How Do I Deal,Jennifer Love Hewitt
1999-02-15 00:00:00,27,Fly Away,Lenny Kravitz
1999-02-15 00:00:00,28,Pretty Fly (For A White Guy),Offspring
1999-02-15 00:00:00,29,Taking Everything,Gerald Levert
1999-02-15 00:00:00,30,Faded Pictures,Case &amp; Joe
1999-02-15 00:00:00,31,You,Jesse Powell
1999-02-15 00:00:00,32,When You Believe,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-02-15 00:00:00,33,Unsent,Alanis Morissette
1999-02-15 00:00:00,34,Ghetto Cowboy,Mo Things Family
1999-02-15 00:00:00,35,I Will Get There,Boyz II Men
1999-02-15 00:00:00,36,Woof,Snoop Dogg
1999-02-15 00:00:00,37,Trippin',Total
1999-02-15 00:00:00,38,Father Of Mine,Everclear
1999-02-15 00:00:00,39,Goodbye,Spice Girls
1999-02-15 00:00:00,40,Doo Wop (That Thing),Lauryn Hill
1999-02-22 00:00:00,1,...Baby One More Time,Britney Spears
1999-02-22 00:00:00,2,Slide,Goo Goo Dolls
1999-02-22 00:00:00,3,Believe,Cher
1999-02-22 00:00:00,4,Angel,Sarah McLachlan
1999-02-22 00:00:00,5,Angel Of Mine,Monica
1999-02-22 00:00:00,6,Have You Ever?,Brandy
1999-02-22 00:00:00,7,(God Must Have Spent) A Little More Time...,NSync
1999-02-22 00:00:00,8,All I Have To Give,Backstreet Boys
1999-02-22 00:00:00,9,Save Tonight,Eagle-Eye Cherry
1999-02-22 00:00:00,10,Miami,Will Smith
1999-02-22 00:00:00,11,Jumper,Third Eye Blind
1999-02-22 00:00:00,12,Every Morning,Sugar Ray
1999-02-22 00:00:00,13,Lullaby,Shawn Mullins
1999-02-22 00:00:00,14,Nobody's Supposed To Be Here,Deborah Cox
1999-02-22 00:00:00,15,Hands,Jewel
1999-02-22 00:00:00,16,Heartbreak Hotel,"Whitney Houston, Faith Evans &amp; Kelly Price"
1999-02-22 00:00:00,17,Back 2 Good,Matchbox 20
1999-02-22 00:00:00,18,Lately,Divine
1999-02-22 00:00:00,19,I'm Your Angel,R. Kelly &amp; Celine Dion
1999-02-22 00:00:00,20,Stay The Same,Joey McIntyre
1999-02-22 00:00:00,21,It's All Been Done,Barenaked Ladies
1999-02-22 00:00:00,22,I Still Believe,Mariah Carey
1999-02-22 00:00:00,23,Inside Out,Eve 6
1999-02-22 00:00:00,24,Take Me There,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-02-22 00:00:00,25,Fly Away,Lenny Kravitz
1999-02-22 00:00:00,26,Pretty Fly (For A White Guy),Offspring
1999-02-22 00:00:00,27,I Don't Want To Miss A Thing,Mark Chesnutt
1999-02-22 00:00:00,28,Taking Everything,Gerald Levert
1999-02-22 00:00:00,29,Unsent,Alanis Morissette
1999-02-22 00:00:00,30,Because Of You,98 Degrees
1999-02-22 00:00:00,31,You Get What You Give,New Radicals
1999-02-22 00:00:00,32,You,Jesse Powell
1999-02-22 00:00:00,33,How Do I Deal,Jennifer Love Hewitt
1999-02-22 00:00:00,34,Faded Pictures,Case &amp; Joe
1999-02-22 00:00:00,35,Ghetto Cowboy,Mo Things Family
1999-02-22 00:00:00,36,When You Believe,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-02-22 00:00:00,37,Kiss Me,Sixpence None The Richer
1999-02-22 00:00:00,38,C'est La Vie,B*Witched
1999-02-22 00:00:00,39,Woof,Snoop Dogg
1999-02-22 00:00:00,40,I Will Get There,Boyz II Men
1999-03-01 00:00:00,1,...Baby One More Time,Britney Spears
1999-03-01 00:00:00,2,Believe,Cher
1999-03-01 00:00:00,3,Angel,Sarah McLachlan
1999-03-01 00:00:00,4,Slide,Goo Goo Dolls
1999-03-01 00:00:00,5,Angel Of Mine,Monica
1999-03-01 00:00:00,6,(God Must Have Spent) A Little More Time...,NSync
1999-03-01 00:00:00,7,Have You Ever?,Brandy
1999-03-01 00:00:00,8,All I Have To Give,Backstreet Boys
1999-03-01 00:00:00,9,Every Morning,Sugar Ray
1999-03-01 00:00:00,10,Save Tonight,Eagle-Eye Cherry
1999-03-01 00:00:00,11,Jumper,Third Eye Blind
1999-03-01 00:00:00,12,Miami,Will Smith
1999-03-01 00:00:00,13,Nobody's Supposed To Be Here,Deborah Cox
1999-03-01 00:00:00,14,Lullaby,Shawn Mullins
1999-03-01 00:00:00,15,Heartbreak Hotel,"Whitney Houston, Faith Evans &amp; Kelly Price"
1999-03-01 00:00:00,16,Back 2 Good,Matchbox 20
1999-03-01 00:00:00,17,Stay The Same,Joey McIntyre
1999-03-01 00:00:00,18,Hands,Jewel
1999-03-01 00:00:00,19,I Still Believe,Mariah Carey
1999-03-01 00:00:00,20,Fly Away,Lenny Kravitz
1999-03-01 00:00:00,21,Kiss Me,Sixpence None The Richer
1999-03-01 00:00:00,22,Lately,Divine
1999-03-01 00:00:00,23,Unsent,Alanis Morissette
1999-03-01 00:00:00,24,C'est La Vie,B*Witched
1999-03-01 00:00:00,25,No Scrubs,TLC
1999-03-01 00:00:00,26,Take Me There,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-03-01 00:00:00,27,Taking Everything,Gerald Levert
1999-03-01 00:00:00,28,It's All Been Done,Barenaked Ladies
1999-03-01 00:00:00,29,Pretty Fly (For A White Guy),Offspring
1999-03-01 00:00:00,30,Faded Pictures,Case &amp; Joe
1999-03-01 00:00:00,31,You,Jesse Powell
1999-03-01 00:00:00,32,Ghetto Cowboy,Mo Things Family
1999-03-01 00:00:00,33,Inside Out,Eve 6
1999-03-01 00:00:00,34,I Don't Want To Miss A Thing,Mark Chesnutt
1999-03-01 00:00:00,35,It Ain't My Fault 2,Silkk The Shocker &amp; Mystikal
1999-03-01 00:00:00,36,I'm Your Angel,R. Kelly &amp; Celine Dion
1999-03-01 00:00:00,37,When You Believe,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-03-01 00:00:00,38,At The Stars,Better Than Ezra
1999-03-01 00:00:00,39,How Do I Deal,Jennifer Love Hewitt
1999-03-01 00:00:00,40,Woof,Snoop Dogg
1999-03-08 00:00:00,1,...Baby One More Time,Britney Spears
1999-03-08 00:00:00,2,Believe,Cher
1999-03-08 00:00:00,3,Angel Of Mine,Monica
1999-03-08 00:00:00,4,Angel,Sarah McLachlan
1999-03-08 00:00:00,5,Slide,Goo Goo Dolls
1999-03-08 00:00:00,6,All I Have To Give,Backstreet Boys
1999-03-08 00:00:00,7,Every Morning,Sugar Ray
1999-03-08 00:00:00,8,(God Must Have Spent) A Little More Time...,NSync
1999-03-08 00:00:00,9,Have You Ever?,Brandy
1999-03-08 00:00:00,10,I Still Believe,Mariah Carey
1999-03-08 00:00:00,11,Save Tonight,Eagle-Eye Cherry
1999-03-08 00:00:00,12,Miami,Will Smith
1999-03-08 00:00:00,13,Kiss Me,Sixpence None The Richer
1999-03-08 00:00:00,14,Nobody's Supposed To Be Here,Deborah Cox
1999-03-08 00:00:00,15,Jumper,Third Eye Blind
1999-03-08 00:00:00,16,Heartbreak Hotel,"Whitney Houston, Faith Evans &amp; Kelly Price"
1999-03-08 00:00:00,17,Back 2 Good,Matchbox 20
1999-03-08 00:00:00,18,Lullaby,Shawn Mullins
1999-03-08 00:00:00,19,Stay The Same,Joey McIntyre
1999-03-08 00:00:00,20,Fly Away,Lenny Kravitz
1999-03-08 00:00:00,21,The Animal Song,Savage Garden
1999-03-08 00:00:00,22,No Scrubs,TLC
1999-03-08 00:00:00,23,Hands,Jewel
1999-03-08 00:00:00,24,You,Jesse Powell
1999-03-08 00:00:00,25,Lately,Divine
1999-03-08 00:00:00,26,C'est La Vie,B*Witched
1999-03-08 00:00:00,27,It Ain't My Fault 2,Silkk The Shocker &amp; Mystikal
1999-03-08 00:00:00,28,What It's Like,Everlast
1999-03-08 00:00:00,29,Taking Everything,Gerald Levert
1999-03-08 00:00:00,30,Unsent,Alanis Morissette
1999-03-08 00:00:00,31,Faded Pictures,Case &amp; Joe
1999-03-08 00:00:00,32,At The Stars,Better Than Ezra
1999-03-08 00:00:00,33,Pretty Fly (For A White Guy),Offspring
1999-03-08 00:00:00,34,If You (lovin' Me),Silk
1999-03-08 00:00:00,35,I'm Not Ready,Keith Sweat
1999-03-08 00:00:00,36,Take Me There,"<img border=""0"" class=""lazyimg"" src=""https://top40-charts.com/images/spacer.gif"" width=""75""/>"
1999-03-08 00:00:00,37,It's All Been Done,Barenaked Ladies
1999-03-08 00:00:00,38,Ghetto Cowboy,Mo Things Family
1999-03-08 00:00:00,39,Sweet Lady,[]
1999-03-08 00:00:00,40,Written In The Stars,Elton John &amp; LeAnn Rimes
1999-03-15 00:00:00,1,...Baby One More Time,Britney Spears
1999-03-15 00:00:00,2,Believe,Cher
1999-03-15 00:00:00,3,Angel Of Mine,Monica
1999-03-15 00:00:00,4,Every Morning,Sugar Ray
1999-03-15 00:00:00,5,Angel,Sarah McLachlan
1999-03-15 00:00:00,6,All I Have To Give,Backstreet Boys
1999-03-15 00:00:00,7,Slide,Goo Goo Dolls
1999-03-15 00:00:00,8,Kiss Me,Sixpence None The Richer
1999-03-15 00:00:00,9,Have You Ever?,Brandy
1999-03-15 00:00:00,10,(God Must Have Spent) A Little More Time...,NSync
1999-03-15 00:00:00,11,I Still Believe,Mariah Carey
1999-03-15 00:00:00,12,Heartbreak Hotel,"Whitney Houston, Faith Evans &amp; Kelly Price"
1999-03-15 00:00:00,13,Miami,Will Smith
1999-03-15 00:00:00,14,Save Tonight,Eagle-Eye Cherry
1999-03-15 00:00:00,15,Stay The Same,Joey McIntyre
1999-03-15 00:00:00,16,No Scrubs,TLC
1999-03-15 00:00:00,17,The Animal Song,Savage Garden
1999-03-15 00:00:00,18,Back 2 Good,Matchbox 20
1999-03-15 00:00:00,19,Nobody's Supposed To Be Here,Deborah Cox
1999-03-15 00:00:00,20,Fly Away,Lenny Kravitz
1999-03-15 00:00:00,21,Jumper,Third Eye Blind
1999-03-15 00:00:00,22,C'est La Vie,B*Witched
1999-03-15 00:00:00,23,What It's Like,Everlast
1999-03-15 00:00:00,24,Lullaby,Shawn Mullins
1999-03-15 00:00:00,25,You,Jesse Powell
1999-03-15 00:00:00,26,At The Stars,Better Than Ezra
1999-03-15 00:00:00,27,I'm Not Ready,Keith Sweat
1999-03-15 00:00:00,28,Hard Knock Life (Ghetto Anthem),Jay-Z
1999-03-15 00:00:00,29,Lately,Divine
1999-03-15 00:00:00,30,It Ain't My Fault 2,Silkk The Shocker &amp; Mystikal
1999-03-15 00:00:00,31,If You (lovin' Me),Silk
1999-03-15 00:00:00,32,Taking Everything,Gerald Levert
1999-03-15 00:00:00,33,Written In The Stars,Elton John &amp; LeAnn Rimes
1999-03-15 00:00:00,34,All Night Long,Faith Evans &amp; Puff Daddy
1999-03-15 00:00:00,35,Faded Pictures,Case &amp; Joe
1999-03-15 00:00:00,36,Ghetto Cowboy,Mo Things Family
1999-03-15 00:00:00,37,Sweet Lady,[]
1999-03-15 00:00:00,38,Ex-Factor,Lauryn Hill
1999-03-15 00:00:00,39,Hands,Jewel
1999-03-15 00:00:00,40,Pretty Fly (For A White Guy),Offspring
1999-03-22 00:00:00,1,Every Morning,Sugar Ray
1999-03-22 00:00:00,2,Believe,Cher
1999-03-22 00:00:00,3,...Baby One More Time,Britney Spears
1999-03-22 00:00:00,4,Angel Of Mine,Monica
1999-03-22 00:00:00,5,Kiss Me,Sixpence None The Richer
1999-03-22 00:00:00,6,All I Have To Give,Backstreet Boys
1999-03-22 00:00:00,7,Angel,Sarah McLachlan
1999-03-22 00:00:00,8,Slide,Goo Goo Dolls
1999-03-22 00:00:00,9,Heartbreak Hotel,"Whitney Houston, Faith Evans &amp; Kelly Price"
1999-03-22 00:00:00,10,I Still Believe,Mariah Carey
1999-03-22 00:00:00,11,(God Must Have Spent) A Little More Time...,NSync
1999-03-22 00:00:00,12,Have You Ever?,Brandy
1999-03-22 00:00:00,13,The Animal Song,Savage Garden
1999-03-22 00:00:00,14,No Scrubs,TLC
1999-03-22 00:00:00,15,Save Tonight,Eagle-Eye Cherry
1999-03-22 00:00:00,16,Stay The Same,Joey McIntyre
1999-03-22 00:00:00,17,Back 2 Good,Matchbox 20
1999-03-22 00:00:00,18,Fly Away,Lenny Kravitz
1999-03-22 00:00:00,19,Miami,Will Smith
1999-03-22 00:00:00,20,What It's Like,Everlast
1999-03-22 00:00:00,21,C'est La Vie,B*Witched
1999-03-22 00:00:00,22,Nobody's Supposed To Be Here,Deborah Cox
1999-03-22 00:00:00,23,Jumper,Third Eye Blind
1999-03-22 00:00:00,24,Lullaby,Shawn Mullins
1999-03-22 00:00:00,25,All Night Long,Faith Evans &amp; Puff Daddy
1999-03-22 00:00:00,26,What's It Gonna Be?!,Busta Rhymes &amp; Janet
1999-03-22 00:00:00,27,Hard Knock Life (Ghetto Anthem),Jay-Z
1999-03-22 00:00:00,28,You,Jesse Powell
1999-03-22 00:00:00,29,At The Stars,Better Than Ezra
1999-03-22 00:00:00,30,If You (lovin' Me),Silk
1999-03-22 00:00:00,31,It Ain't My Fault 2,Silkk The Shocker &amp; Mystikal
1999-03-22 00:00:00,32,I'm Not Ready,Keith Sweat
1999-03-22 00:00:00,33,Lately,Divine
1999-03-22 00:00:00,34,Written In The Stars,Elton John &amp; LeAnn Rimes
1999-03-22 00:00:00,35,Faded Pictures,Case &amp; Joe
1999-03-22 00:00:00,36,Taking Everything,Gerald Levert
1999-03-22 00:00:00,37,Ghetto Cowboy,Mo Things Family
1999-03-22 00:00:00,38,Sweet Lady,[]
1999-03-22 00:00:00,39,Woof,Snoop Dogg
1999-03-22 00:00:00,40,Ex-Factor,Lauryn Hill
1999-03-29 00:00:00,1,Every Morning,Sugar Ray
1999-03-29 00:00:00,2,Believe,Cher
1999-03-29 00:00:00,3,Angel Of Mine,Monica
1999-03-29 00:00:00,4,...Baby One More Time,Britney Spears
1999-03-29 00:00:00,5,Kiss Me,Sixpence None The Richer
1999-03-29 00:00:00,6,Slide,Goo Goo Dolls
1999-03-29 00:00:00,7,All I Have To Give,Backstreet Boys
1999-03-29 00:00:00,8,Heartbreak Hotel,"Whitney Houston, Faith Evans &amp; Kelly Price"
1999-03-29 00:00:00,9,Angel,Sarah McLachlan
1999-03-29 00:00:00,10,I Still Believe,Mariah Carey
1999-03-29 00:00:00,11,No Scrubs,TLC
1999-03-29 00:00:00,12,Have You Ever?,Brandy
1999-03-29 00:00:00,13,Stay The Same,Joey McIntyre
1999-03-29 00:00:00,14,Back 2 Good,Matchbox 20
1999-03-29 00:00:00,15,The Animal Song,Savage Garden
1999-03-29 00:00:00,16,(God Must Have Spent) A Little More Time...,NSync
1999-03-29 00:00:00,17,Fly Away,Lenny Kravitz
1999-03-29 00:00:00,18,Save Tonight,Eagle-Eye Cherry
1999-03-29 00:00:00,19,Miami,Will Smith
1999-03-29 00:00:00,20,What It's Like,Everlast
1999-03-29 00:00:00,21,C'est La Vie,B*Witched
1999-03-29 00:00:00,22,What's It Gonna Be?!,Busta Rhymes &amp; Janet
1999-03-29 00:00:00,23,Nobody's Supposed To Be Here,Deborah Cox
1999-03-29 00:00:00,24,All Night Long,Faith Evans &amp; Puff Daddy
1999-03-29 00:00:00,25,Hard Knock Life (Ghetto Anthem),Jay-Z
1999-03-29 00:00:00,26,Jumper,Third Eye Blind
1999-03-29 00:00:00,27,The Hardest Thing,98 Degrees
1999-03-29 00:00:00,28,If You (lovin' Me),Silk
1999-03-29 00:00:00,29,My Name Is,Eminem
1999-03-29 00:00:00,30,At The Stars,Better Than Ezra
1999-03-29 00:00:00,31,It Ain't My Fault 2,Silkk The Shocker &amp; Mystikal
1999-03-29 00:00:00,32,I'm Not Ready,Keith Sweat
1999-03-29 00:00:00,33,Lullaby,Shawn Mullins
1999-03-29 00:00:00,34,You,Jesse Powell
1999-03-29 00:00:00,35,When I Close My Eyes,Shanice
1999-03-29 00:00:00,36,Nothing Really Matters,Madonna
1999-03-29 00:00:00,37,Ex-Factor,Lauryn Hill
1999-03-29 00:00:00,38,Written In The Stars,Elton John &amp; LeAnn Rimes
1999-03-29 00:00:00,39,Faded Pictures,Case &amp; Joe
